,videoname,framepath,frame_num,label
2760,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_goo_8,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_goo_8,16,23
2761,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_0,16,23
2762,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_11,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_11,16,23
2763,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_18,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_18,16,23
2764,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_23,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_23,16,23
2765,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_26,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_26,16,23
2766,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_27,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_27,16,23
2767,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_3,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_3,16,23
2768,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_fr_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_fr_med_1,16,23
2769,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_fr_med_10,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_fr_med_10,16,23
2770,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_fr_med_19,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_fr_med_19,16,23
2771,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_fr_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_fr_med_2,16,23
2772,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_fr_med_20,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_fr_med_20,16,23
2773,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_le_med_21,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_le_med_21,16,23
2774,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_le_med_22,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_le_med_22,16,23
2775,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np3_fr_goo_6,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np3_fr_goo_6,16,23
2776,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np3_fr_med_24,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np3_fr_med_24,16,23
2777,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np4_fr_bad_28,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np4_fr_bad_28,16,23
2778,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np4_fr_bad_29,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np4_fr_bad_29,16,23
2779,Best_Of_Skype_Laughter_Chain_laugh_h_nm_np4_fr_med_25,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np4_fr_med_25,16,23
2780,big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_0,16,23
2781,big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_1,16,23
2782,big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_2,16,23
2783,Can_t_stop_laughing_laugh_u_cm_np1_fr_goo_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Can_t_stop_laughing_laugh_u_cm_np1_fr_goo_0,16,23
2784,Can_t_stop_laughing_laugh_u_cm_np1_fr_goo_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Can_t_stop_laughing_laugh_u_cm_np1_fr_goo_1,16,23
2785,Can_t_stop_laughing_laugh_u_cm_np1_fr_goo_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Can_t_stop_laughing_laugh_u_cm_np1_fr_goo_2,16,23
2786,Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_0,16,23
2787,Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_1,16,23
2788,Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_2,16,23
2789,Chipmunk_Laugh_laugh_u_cm_np1_fr_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Chipmunk_Laugh_laugh_u_cm_np1_fr_med_0,16,23
2790,Chipmunk_Laugh_laugh_u_cm_np1_fr_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Chipmunk_Laugh_laugh_u_cm_np1_fr_med_1,16,23
2791,Chipmunk_Laugh_laugh_u_cm_np1_fr_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Chipmunk_Laugh_laugh_u_cm_np1_fr_med_2,16,23
2792,Crazy_Drunk_Girl_Laugh_laugh_h_cm_np1_fr_goo_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Crazy_Drunk_Girl_Laugh_laugh_h_cm_np1_fr_goo_0,16,23
2793,Crazy_Drunk_Girl_Laugh_laugh_h_cm_np1_fr_goo_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Crazy_Drunk_Girl_Laugh_laugh_h_cm_np1_fr_goo_1,16,23
2794,Crazy_Drunk_Girl_Laugh_laugh_h_cm_np1_fr_goo_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Crazy_Drunk_Girl_Laugh_laugh_h_cm_np1_fr_goo_2,16,23
2795,Der_Lachsack___Laughing_Bag___keep_on_smiling_;0)_laugh_h_cm_np1_fr_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Der_Lachsack___Laughing_Bag___keep_on_smiling_;0)_laugh_h_cm_np1_fr_med_0,16,23
2796,Der_Lachsack___Laughing_Bag___keep_on_smiling_;0)_laugh_h_cm_np1_fr_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Der_Lachsack___Laughing_Bag___keep_on_smiling_;0)_laugh_h_cm_np1_fr_med_1,16,23
2797,Der_Lachsack___Laughing_Bag___keep_on_smiling_;0)_laugh_h_cm_np1_fr_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Der_Lachsack___Laughing_Bag___keep_on_smiling_;0)_laugh_h_cm_np1_fr_med_2,16,23
2798,Glory_laugh_h_cm_np1_fr_med_3,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Glory_laugh_h_cm_np1_fr_med_3,16,23
2799,Glory_laugh_h_cm_np1_ri_goo_7,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Glory_laugh_h_cm_np1_ri_goo_7,16,23
2800,Glory_laugh_h_nm_np1_fr_bad_4,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Glory_laugh_h_nm_np1_fr_bad_4,16,23
2801,Glory_laugh_u_nm_np1_fr_bad_19,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Glory_laugh_u_nm_np1_fr_bad_19,16,23
2802,Italian_Job_1_laugh_h_nm_np1_fr_bad_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Italian_Job_1_laugh_h_nm_np1_fr_bad_1,16,23
2803,Laughing_for_Skype_laugh_f_cm_np1_fr_goo_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Laughing_for_Skype_laugh_f_cm_np1_fr_goo_1,16,23
2804,Laughing_for_Skype_laugh_h_cm_np1_fr_goo_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Laughing_for_Skype_laugh_h_cm_np1_fr_goo_2,16,23
2805,Laughing_for_Skype_laugh_u_cm_np1_fr_goo_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Laughing_for_Skype_laugh_u_cm_np1_fr_goo_0,16,23
2806,LAUGHiNG_GiRL_1_laugh_h_cm_np1_le_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/LAUGHiNG_GiRL_1_laugh_h_cm_np1_le_med_0,16,23
2807,LAUGHiNG_GiRL_1_laugh_h_cm_np2_le_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/LAUGHiNG_GiRL_1_laugh_h_cm_np2_le_med_1,16,23
2808,Laughing_Girl_laugh_u_nm_np1_ri_goo_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Laughing_Girl_laugh_u_nm_np1_ri_goo_1,16,23
2809,Laughing_Girl_laugh_u_nm_np1_ri_goo_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Laughing_Girl_laugh_u_nm_np1_ri_goo_2,16,23
2810,Laughing_Girl_laugh_u_nm_np1_ri_goo_3,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Laughing_Girl_laugh_u_nm_np1_ri_goo_3,16,23
2811,laughing_out_her_brains_laugh_f_cm_np1_fr_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/laughing_out_her_brains_laugh_f_cm_np1_fr_med_0,16,23
2812,laughing_out_her_brains_laugh_u_cm_np1_fr_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/laughing_out_her_brains_laugh_u_cm_np1_fr_med_1,16,23
2813,laughing_out_her_brains_laugh_u_cm_np1_fr_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/laughing_out_her_brains_laugh_u_cm_np1_fr_med_2,16,23
2814,laughing_out_her_brains_laugh_u_cm_np1_fr_med_3,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/laughing_out_her_brains_laugh_u_cm_np1_fr_med_3,16,23
2815,laugh__about_skype_laughter_chain_laugh_u_nm_np2_fr_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/laugh__about_skype_laughter_chain_laugh_u_nm_np2_fr_med_0,16,23
2816,laugh__about_skype_laughter_chain_laugh_u_nm_np2_fr_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/laugh__about_skype_laughter_chain_laugh_u_nm_np2_fr_med_1,16,23
2817,laugh__about_skype_laughter_chain_laugh_u_nm_np2_fr_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/laugh__about_skype_laughter_chain_laugh_u_nm_np2_fr_med_2,16,23
2818,Prelinger_HabitPat1954_laugh_u_nm_np2_ri_med_21,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Prelinger_HabitPat1954_laugh_u_nm_np2_ri_med_21,16,23
2819,Re-_Skype_Laughter_Chain_1_laugh_h_nm_np1_fr_goo_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Re-_Skype_Laughter_Chain_1_laugh_h_nm_np1_fr_goo_0,16,23
2820,Re-_Skype_Laughter_Chain_1_laugh_h_nm_np1_fr_goo_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Re-_Skype_Laughter_Chain_1_laugh_h_nm_np1_fr_goo_1,16,23
2821,Re-_Skype_Laughter_Chain_1_laugh_h_nm_np1_fr_goo_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Re-_Skype_Laughter_Chain_1_laugh_h_nm_np1_fr_goo_2,16,23
2822,Re-_skype_laughter_chain_2_laugh_h_nm_np2_fr_goo_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Re-_skype_laughter_chain_2_laugh_h_nm_np2_fr_goo_0,16,23
2823,Re-_skype_laughter_chain_2_laugh_h_nm_np2_fr_goo_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Re-_skype_laughter_chain_2_laugh_h_nm_np2_fr_goo_1,16,23
2824,Re-_skype_laughter_chain_2_laugh_h_nm_np2_fr_goo_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Re-_skype_laughter_chain_2_laugh_h_nm_np2_fr_goo_2,16,23
2825,Re-_Skype_Laughter_Chain_3_laugh_h_nm_np2_fr_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Re-_Skype_Laughter_Chain_3_laugh_h_nm_np2_fr_med_0,16,23
2826,Re-_Skype_Laughter_Chain_3_laugh_h_nm_np2_fr_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Re-_Skype_Laughter_Chain_3_laugh_h_nm_np2_fr_med_1,16,23
2827,Re-_Skype_Laughter_Chain_3_laugh_h_nm_np2_fr_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Re-_Skype_Laughter_Chain_3_laugh_h_nm_np2_fr_med_2,16,23
2828,Return_of_the_King_12_laugh_h_nm_np1_fr_goo_3,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Return_of_the_King_12_laugh_h_nm_np1_fr_goo_3,16,23
2829,Return_of_the_King_1_laugh_h_nm_np1_fr_med_4,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Return_of_the_King_1_laugh_h_nm_np1_fr_med_4,16,23
2830,Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_0,16,23
2831,Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_1,16,23
2832,Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_2,16,23
2833,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_10,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_10,16,23
2834,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_11,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_11,16,23
2835,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_12,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_12,16,23
2836,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_13,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_13,16,23
2837,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_14,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_14,16,23
2838,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_3,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_3,16,23
2839,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_5,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_5,16,23
2840,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_6,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_6,16,23
2841,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_7,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_7,16,23
2842,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_9,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_9,16,23
2843,Skype_Laughter_Chain_laugh_h_cm_np2_fr_goo_8,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_laugh_h_cm_np2_fr_goo_8,16,23
2844,Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_0,16,23
2845,Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_1,16,23
2846,Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_2,16,23
2847,Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_4,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_4,16,23
2848,Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_0,16,23
2849,Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_1,16,23
2850,Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_2,16,23
2851,Skype_Laughter_Chain_reaction_1_laugh_f_nm_np3_fr_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_reaction_1_laugh_f_nm_np3_fr_med_0,16,23
2852,Skype_Laughter_Chain_reaction_1_laugh_f_nm_np3_fr_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_reaction_1_laugh_f_nm_np3_fr_med_1,16,23
2853,Skype_Laughter_Chain_reaction_1_laugh_f_nm_np3_fr_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_reaction_1_laugh_f_nm_np3_fr_med_2,16,23
2854,Skype_Laughter_Chain_Reaction_laugh_h_cm_np1_fr_goo_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_Reaction_laugh_h_cm_np1_fr_goo_0,16,23
2855,Skype_Laughter_Chain_Reaction_laugh_h_cm_np1_fr_goo_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_Reaction_laugh_h_cm_np1_fr_goo_1,16,23
2856,Skype_Laughter_Chain_Reaction_laugh_h_cm_np1_fr_goo_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_Reaction_laugh_h_cm_np1_fr_goo_2,16,23
2857,Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_0,16,23
2858,Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_1,16,23
2859,Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_2,16,23
2860,skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_0,16,23
2861,skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_1,16,23
2862,skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_2,16,23
2863,The_Matrix_Revolutions_2_laugh_h_nm_np1_fr_goo_5,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/The_Matrix_Revolutions_2_laugh_h_nm_np1_fr_goo_5,16,23
2864,Weird_Laugh_laugh_h_nm_np1_fr_goo_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Weird_Laugh_laugh_h_nm_np1_fr_goo_0,16,23
2865,Weird_Laugh_laugh_h_nm_np1_fr_goo_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Weird_Laugh_laugh_h_nm_np1_fr_goo_1,16,23
2866,Weird_Laugh_laugh_h_nm_np1_fr_goo_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/Weird_Laugh_laugh_h_nm_np1_fr_goo_2,16,23
2867,YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_0,16,23
2868,YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_1,16,23
2869,YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/laugh/YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_2,16,23
2870,#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_fr_bad_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/pick/#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_fr_bad_1,16,24
2871,#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_le_bad_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/pick/#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_le_bad_2,16,24
2872,#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_ri_bad_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/pick/#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_ri_bad_0,16,24
2873,AboutABoy_pick_h_nm_np1_le_goo_9,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/pick/AboutABoy_pick_h_nm_np1_le_goo_9,16,24
2874,AMADEUS_pick_u_nm_np1_fr_med_8,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/pick/AMADEUS_pick_u_nm_np1_fr_med_8,16,24
2875,americanthrift1_pick_u_cm_np1_fr_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/pick/americanthrift1_pick_u_cm_np1_fr_med_1,16,24
2876,americanthrift2_pick_u_cm_np1_ri_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/pick/americanthrift2_pick_u_cm_np1_ri_med_1,16,24
